#{"t_start": 1720045124.0417886, "env_id": "None"}
r,l,t
0.0,500,2444.978388
0.0,500,2447.926545
0.0,500,2450.833085
0.0,500,2453.727194
0.0,500,2456.684912
0.0,500,2459.626486
0.0,500,2462.533784
0.0,500,2465.500062
0.0,500,2468.371579
0.0,500,2471.27751
0.0,500,2474.198035
0.0,500,2477.231868
0.0,500,2479.994598
0.0,500,2482.769044
0.0,500,2485.691572
0.0,500,2488.499742
0.0,500,2491.310267
0.0,500,2494.294005
0.0,500,2497.169023
0.0,500,2500.102395
0.0,500,2502.622781
0.0,500,2505.47243
0.0,500,2508.39429
0.0,500,2511.204676
0.0,500,2513.796722
0.0,500,2516.675698
0.0,500,2519.330423
0.0,500,2521.914786
0.0,500,2524.518728
0.0,500,2527.180819
0.0,500,2529.908474
0.0,500,2532.472265
0.0,500,2535.319026
0.0,500,2538.065297
0.0,500,2540.549672
0.0,500,2543.202559
0.0,500,2545.85244
0.0,500,2548.53528
0.0,500,2551.238085
0.0,500,2553.827499
0.0,500,2556.47523
0.0,500,2559.458476
0.0,500,2562.318362
0.0,500,2565.04604
0.0,500,2567.925699
0.0,500,2570.690433
0.0,500,2573.25818
0.0,500,2576.103181
0.0,500,2579.012817
0.0,500,2581.601451
0.0,500,2584.180054
0.0,500,2587.009247
0.0,500,2589.737418
0.0,500,2592.459031
0.0,500,2595.137336
0.0,500,2597.850617
0.0,500,2600.815035
0.0,500,2603.52472
0.0,500,2606.228785
0.0,500,2608.943093
0.0,500,2611.833193
0.0,500,2614.633947
0.0,500,2617.446401
0.0,500,2620.055965
0.0,500,2622.76715
0.0,500,2625.559776
0.0,500,2628.316749
0.0,500,2631.029176
0.0,500,2633.685799
0.0,500,2636.487147
0.0,500,2639.374491
0.0,500,2642.341845
0.0,500,2645.040428
0.0,500,2647.975009
0.0,500,2650.978324
0.0,500,2653.867605
0.0,500,2656.73246
0.0,500,2659.704408
0.0,500,2662.401086
0.0,500,2665.232522
0.0,500,2668.257838
0.0,500,2670.871378
0.0,500,2673.657385
0.0,500,2676.386911
0.0,500,2679.372047
0.0,500,2682.281803
0.0,500,2685.117208
0.0,500,2687.921853
0.0,500,2690.772642
0.0,500,2693.502308
0.0,500,2696.312347
0.0,500,2699.351706
0.0,500,2702.302004
0.0,500,2705.035894
0.0,500,2707.705356
0.0,500,2710.722574
0.0,500,2713.457852
0.0,500,2716.135123
0.0,500,2719.069416
0.0,500,2721.711805
