r,l,t
35562.02555,500,2011.165553
-59.555754,500,2013.84899
-194.250966,500,2016.535084
-144.848471,500,2019.209957
-409.185889,500,2021.823668
-216.928652,500,2024.516246
-51.460781,500,2026.945898
-497.591394,500,2029.346236
-398.077095,500,2031.715546
-77.679342,500,2034.047536
-301.195292,500,2036.576267
-197.914181,500,2039.324213
-148.09016,500,2041.655909
-99.073715,500,2044.234797
-158.060075,500,2046.969194
-129.390171,500,2049.655804
-54.374799,500,2052.339854
-344.916438,500,2055.071615
-109.584761,500,2057.788609
-122.34829,500,2060.113696
-343.618448,500,2062.633031
-65.139658,500,2065.254861
-185.807764,500,2067.780648
-350.918252,500,2070.535635
-209.842107,500,2073.236273
-138.387616,500,2075.594094
-385.106136,500,2077.940899
-297.231155,500,2080.28352
-276.181433,500,2082.619364
-230.907198,500,2085.324757
-232.76566,500,2088.04741
-77.491872,500,2090.731478
4060.373106,500,2093.36441
17857.131084,500,2096.019731
-129.77802,500,2098.396497
-175.030908,500,2101.117681
-229.454703,500,2103.881093
-158.14428,500,2106.583223
-106.623284,500,2109.285305
-266.420207,500,2112.027211
-168.579815,500,2114.708939
32568.086573,500,2117.407253
-201.542242,500,2120.101114
-249.112611,500,2122.592986
-301.004198,500,2125.366533
27570.136318,500,2127.705282
94.71862,500,2130.129495
-50.904683,500,2132.774003
-276.468092,500,2135.221429
1181.620663,500,2137.568166
-126.000151,500,2140.210793
-158.255859,500,2142.60112
-296.986248,500,2145.331007
-188.202817,500,2148.013698
-265.431399,500,2150.727436
-253.93956,500,2153.361775
-143.603308,500,2155.69301
-165.126256,500,2158.032837
-163.405333,500,2160.416523
-327.124444,500,2162.750518
-115.918241,500,2165.110561
-108.99939,500,2167.494242
-286.054647,500,2169.986
-143.625213,500,2172.521336
-186.659642,500,2175.258892
-295.805848,500,2178.00119
-277.41971,500,2180.766564
-168.716018,500,2183.467055
-46.850107,500,2186.162712
-231.697066,500,2188.810721
-348.837483,500,2191.206785
41979.901891,500,2193.55349
-288.94552,500,2196.256176
-178.091256,500,2198.960886
-243.62445,500,2201.648757
38.372862,500,2204.33856
-228.465921,500,2207.029642
-140.484002,500,2209.46245
-38.421979,500,2211.866509
-69.740696,500,2214.24315
-74.21633,500,2216.704479
4662.966417,500,2219.041061
-288.275659,500,2221.72353
-220.879962,500,2224.407643
234.857852,500,2227.093954
-336.658374,500,2229.840243
-137.84008,500,2232.398333
-234.006331,500,2234.847844
50.191411,500,2237.358011
-249.962892,500,2239.789125
-242.086411,500,2242.527018
-339.604042,500,2245.210276
2750.545362,500,2247.542906
-168.736786,500,2250.286247
4336.841135,500,2252.853146
-157.588319,500,2255.355449
-201.040605,500,2257.663752
406.68607,500,2260.048446
-287.106002,500,2262.453969
-105.262148,500,2264.786106
-163.739798,500,2267.257053
-88.398735,500,2269.931483
-204.822117,500,2272.633002
-213.761514,500,2275.317431
-222.129545,500,2278.009495
-228.472097,500,2280.698471
-207.046157,500,2283.382997
-150.293804,500,2286.073106
-98.255644,500,2288.669997
-241.579488,500,2291.388628
-314.536018,500,2294.094071
