r,l,t
-209.842107,500,2169.464847
-138.387616,500,2172.234744
-385.106136,500,2175.058807
-297.231155,500,2177.87087
-276.181433,500,2180.652735
-230.907198,500,2183.459997
-232.76566,500,2186.308419
-77.491872,500,2189.103752
4060.373106,500,2191.691864
17857.131084,500,2194.130484
-129.77802,500,2196.865766
-175.030908,500,2199.796341
-229.454703,500,2202.304351
-158.14428,500,2204.750414
-106.623284,500,2207.185643
-266.420207,500,2209.787271
-168.579815,500,2212.207385
32568.086573,500,2214.675251
-201.542242,500,2217.125896
-249.112611,500,2219.606838
-301.004198,500,2222.182386
27570.136318,500,2224.663789
94.71862,500,2227.29008
-50.904683,500,2229.939827
-276.468092,500,2232.540317
1181.620663,500,2235.123128
-126.000151,500,2237.800483
-158.255859,500,2240.263243
-296.986248,500,2242.73882
-188.202817,500,2245.15056
-265.431399,500,2247.622707
-253.93956,500,2250.099226
-143.603308,500,2252.891186
-165.126256,500,2255.490768
-163.405333,500,2257.965313
-327.124444,500,2260.766735
-115.918241,500,2263.555119
-108.99939,500,2266.023211
-286.054647,500,2268.709602
-143.625213,500,2271.575766
-186.659642,500,2274.412705
-295.805848,500,2277.114209
-277.41971,500,2279.60718
-168.716018,500,2282.252005
-46.850107,500,2284.827581
-231.697066,500,2287.433519
-348.837483,500,2289.968079
41979.901891,500,2292.435577
-288.94552,500,2294.89149
-178.091256,500,2297.263753
-243.62445,500,2299.643649
38.372862,500,2302.340457
-228.465921,500,2304.955867
-140.484002,500,2307.448491
-38.421979,500,2309.907155
-69.740696,500,2312.283514
-74.21633,500,2314.696981
4662.966417,500,2317.06625
-288.275659,500,2319.4773
-220.879962,500,2321.853578
234.857852,500,2324.240403
-336.658374,500,2326.849876
-137.84008,500,2329.355649
-234.006331,500,2331.783248
50.191411,500,2334.165204
-249.962892,500,2336.95128
-242.086411,500,2339.733659
-339.604042,500,2342.522952
2750.545362,500,2345.037361
-168.736786,500,2347.472315
4336.841135,500,2350.056572
-157.588319,500,2352.805201
-201.040605,500,2355.532097
406.68607,500,2357.915886
-287.106002,500,2360.456972
-105.262148,500,2362.999483
-163.739798,500,2365.497828
-88.398735,500,2367.872447
-204.822117,500,2370.2604
-213.761514,500,2372.62423
-222.129545,500,2375.134705
-228.472097,500,2377.510639
-207.046157,500,2379.941994
-150.293804,500,2382.576405
-98.255644,500,2385.223625
-241.579488,500,2387.655141
-314.536018,500,2390.321857
-250.467352,500,2393.061659
41074.61225,500,2395.784815
-76.351404,500,2398.438089
2040.510231,500,2400.987943
-135.719561,500,2403.758119
-324.05149,500,2406.54176
249.878462,500,2409.285752
-66.864077,500,2412.014993
-235.422774,500,2414.758503
-93.45868,500,2417.519259
-124.985033,500,2420.127972
-196.528172,500,2422.674409
35372.180902,500,2425.022411
-126.983395,500,2427.368791
-225.513463,500,2429.813679
-57.832572,500,2432.428226
-92.26227,500,2434.79302
-68.392192,500,2437.158188
-80.482106,500,2439.587899
-218.684087,500,2442.184748
1343.325082,500,2444.703334
-258.100004,500,2447.083519
-179.005268,500,2449.458378
-300.614536,500,2451.880336
-58.252271,500,2454.281566
351.897176,500,2456.77925
-160.341716,500,2459.211061
-74.780225,500,2461.589823
-161.810494,500,2464.063429
26558.522891,500,2466.439406
-65.096394,500,2468.813612
2839.286991,500,2471.188378
10548.384693,500,2473.886645
-70.808034,500,2476.282539
-279.262319,500,2478.704922
-271.730344,500,2481.223877
90.356685,500,2483.613842
-138.839059,500,2485.996471
-203.223202,500,2488.361719
7448.987057,500,2490.73564
-278.722583,500,2493.162895
-101.689176,500,2495.536133
-76.076753,500,2497.905437
-198.326675,500,2500.52395
-101.125696,500,2503.270124
-120.648275,500,2505.804945
-297.386668,500,2508.414109
-123.114639,500,2511.151162
-177.943339,500,2513.541121
-81.866665,500,2515.912754
-100.601414,500,2518.280177
-90.558312,500,2520.641475
-421.08577,500,2523.069101
-86.322255,500,2525.795497
-130.305987,500,2528.492636
36.512576,500,2531.236973
-182.657742,500,2533.605849
32869.04693,500,2535.988649
-129.777333,500,2538.796703
744.872859,500,2541.657413
-93.709646,500,2544.336164
-106.314955,500,2547.046979
943.07759,500,2549.692158
-392.034656,500,2552.256097
-145.42985,500,2555.051944
-146.094621,500,2557.837784
-182.120806,500,2560.321594
-256.325973,500,2562.943875
-180.626501,500,2565.753995
-217.250607,500,2568.208516
-90.807309,500,2570.60455
-62.969372,500,2572.972787
-287.562829,500,2575.47255
-74.611488,500,2578.213216
-70.429359,500,2580.937751
-82.809475,500,2583.654794
-55.07066,500,2586.227628
-232.215175,500,2589.061378
-115.341648,500,2591.825133
-169.6687,500,2594.560786
-234.637785,500,2597.305147
-284.806511,500,2599.907032
-143.356437,500,2602.365953
-187.082199,500,2604.745534
-284.200587,500,2607.117521
573.216458,500,2609.525585
26268.238216,500,2612.067545
127.171242,500,2614.820668
-115.933719,500,2617.607207
-123.684305,500,2620.180668
-303.398882,500,2622.812488
-138.43319,500,2625.257658
-309.764879,500,2627.649764
-12.089611,500,2630.294212
-304.082616,500,2633.066987
21362.138006,500,2635.79595
-277.370045,500,2638.602712
-338.472243,500,2641.417369
-62.804997,500,2644.149332
-198.932549,500,2646.628662
322.676336,500,2649.305172
45976.679885,500,2651.905404
-247.510417,500,2654.424627
-382.068918,500,2657.187024
-229.068829,500,2659.989155
-49.28923,500,2662.730144
-115.140792,500,2665.432131
1233.177266,500,2667.830769
-115.576509,500,2670.385333
-251.964138,500,2672.810342
14964.71184,500,2675.480747
-86.054504,500,2677.83171
35871.982425,500,2680.320516
-71.706522,500,2683.050858
-98.86674,500,2685.594639
-129.379367,500,2688.239244
10354.800894,500,2690.783156
-135.44988,500,2693.319534
-157.439914,500,2696.043748
-290.530959,500,2698.706475
-255.471588,500,2701.445878
-108.684955,500,2704.16943
-274.642853,500,2706.577447
42876.707141,500,2709.053177
10254.000043,500,2711.613809
-216.015643,500,2714.020727
-96.791417,500,2716.37017
-53.354972,500,2719.030223
-135.635209,500,2721.531384
2058.958704,500,2723.919515
