r,l,t
-93.181277,500,2178.518127
-104.84492,500,2181.184204
-166.329592,500,2183.879106
-54.960192,500,2186.573593
-73.412566,500,2189.230018
-150.346475,500,2191.934436
-74.177732,500,2194.631608
-136.341444,500,2197.038065
-148.008518,500,2199.388027
-277.907905,500,2201.886213
-90.781987,500,2204.555218
-192.087962,500,2207.277521
-61.552305,500,2209.846318
-73.240206,500,2212.343006
-197.818308,500,2214.702784
-122.721643,500,2217.217353
-86.492268,500,2219.887551
-106.582414,500,2222.46059
-98.426737,500,2225.145274
-70.641558,500,2227.852539
-85.379192,500,2230.522785
-192.242597,500,2233.21893
-163.91198,500,2235.9197
-185.700133,500,2238.435051
-169.990272,500,2240.928722
-168.458356,500,2243.343972
-120.036441,500,2246.008897
-153.482905,500,2248.719104
-157.2283,500,2251.419997
-132.351826,500,2254.128585
-76.875834,500,2256.797287
945.140007,459,2259.299885
-158.535686,500,2262.003318
-91.762307,500,2264.315361
-149.497019,500,2266.93946
-107.096157,500,2269.445955
-172.474658,500,2271.757816
-108.052285,500,2274.073633
-187.384897,500,2276.450903
-177.999257,500,2278.759507
-132.236471,500,2281.104807
-70.581802,500,2283.453993
-134.811835,500,2286.167042
-211.102618,500,2288.73421
-176.645249,500,2291.26317
-234.294019,500,2293.932454
-219.760209,500,2296.556923
-109.657498,500,2298.907192
-125.055421,500,2301.402032
-125.887675,500,2304.103357
-88.500951,500,2306.767426
-114.584628,500,2309.441623
-102.018119,500,2312.05884
-64.119376,500,2314.66802
-109.82076,500,2317.316502
-100.33931,500,2319.656249
-202.026268,500,2322.319002
982.066708,58,2322.822331
-157.960709,500,2325.489575
-67.384765,500,2328.194506
-157.892048,500,2330.861508
-103.009346,500,2333.571356
-70.005731,500,2336.028664
-116.453541,500,2338.593318
-86.144952,500,2340.937846
-171.016355,500,2343.281837
-139.607754,500,2345.703369
-215.236869,500,2348.368725
976.961067,136,2349.249847
-68.132651,500,2351.945273
-109.689043,500,2354.409329
-101.705101,500,2356.701602
-112.981561,500,2359.042684
-73.779994,500,2361.403435
-193.807945,500,2363.97731
-52.714541,500,2366.289021
-130.877298,500,2368.637413
964.86682,252,2370.084967
-301.709066,500,2372.78334
-92.139972,500,2375.215836
-175.971877,500,2377.619402
-298.33794,500,2380.343586
-277.506593,500,2382.993294
-60.029123,500,2385.337856
950.798024,415,2387.32091
-83.997176,500,2389.778681
-52.710083,500,2392.478821
-156.365927,500,2394.833523
-81.556646,500,2397.145829
-90.154137,500,2399.680311
-149.631996,500,2402.368068
-88.554024,500,2405.060852
-131.616736,500,2407.361606
-78.013066,500,2409.775497
-130.597865,500,2412.48504
-122.162067,500,2415.14371
976.429387,132,2416.012555
-253.795712,500,2418.661724
-123.156297,500,2421.369748
-103.609175,500,2423.940345
995.752501,44,2424.341398
970.640419,195,2425.454109
-88.711528,500,2427.765875
-89.828387,500,2430.289914
-154.068008,500,2432.95348
-76.720073,500,2435.623619
-85.813382,500,2438.049209
-109.770682,500,2440.655248
-148.098537,500,2443.034016
-55.702468,500,2445.328537
-112.273123,500,2447.836792
-106.38455,500,2450.505123
-51.782766,500,2453.024197
-102.549904,500,2455.704
-74.436626,500,2458.382192
-99.407595,500,2460.712442
-123.001427,500,2463.415686
-57.604552,500,2466.118078
-52.160255,500,2468.802023
-79.924285,500,2471.49989
-114.724388,500,2474.163013
-115.247811,500,2476.875373
-134.14377,500,2479.574876
-121.145519,500,2482.124522
-93.831579,500,2484.719716
-72.349127,500,2487.317765
-122.441461,500,2489.671781
-210.253174,500,2492.121866
-57.470205,500,2494.555295
-193.674645,500,2496.867339
-216.620617,500,2499.542578
-78.606827,500,2502.241952
-87.738612,500,2504.912235
-115.344361,500,2507.621904
-99.294001,500,2510.292995
-71.108434,500,2512.95731
941.143874,327,2514.796432
-61.732772,500,2517.462176
-72.577208,500,2520.125767
959.968694,335,2522.013126
-102.662897,500,2524.600629
-98.751208,500,2527.085637
-68.896677,500,2529.499863
-89.094343,500,2531.83461
-73.044222,500,2534.148232
-59.945544,500,2536.816145
-63.359764,500,2539.474025
-250.025791,500,2542.181178
-90.867945,500,2544.842996
-127.399643,500,2547.516449
970.421991,287,2549.135743
-103.560594,500,2551.802822
-267.957915,500,2554.463211
-111.506292,500,2557.139993
-104.196737,500,2559.838309
-87.716361,500,2562.501069
-83.198626,500,2565.17285
-50.171214,500,2567.883143
-125.744367,500,2570.595221
-109.292542,500,2573.245587
-279.297524,500,2575.97808
-91.282313,500,2578.651809
