r,l,t
-206.742328,500,364.228597
-125.847062,500,364.579393
-178.092138,500,364.92866
-309.103623,500,365.276788
-407.849362,500,365.964442
-221.187503,500,366.313448
-364.269491,500,366.661846
-191.921879,500,367.011662
-237.032775,500,367.707446
-242.504687,500,368.066375
-128.106572,500,368.426334
-66.637944,500,368.775444
-182.807734,500,369.472618
-253.289141,500,369.834327
-235.055929,500,370.193674
-315.274846,500,370.614777
-61.901097,500,371.224985
-148.572028,500,371.577672
-275.002016,500,371.924718
-297.170446,500,372.271748
-358.096859,500,372.961744
-178.983159,500,373.323371
-218.590731,500,373.73778
-219.011849,500,374.085747
-345.116327,500,374.708789
-150.693349,500,375.069399
-394.00107,500,375.419148
-266.656868,500,375.771307
-317.606327,500,376.448975
-310.064823,500,376.875814
-177.967031,500,377.234651
-110.674459,500,377.586726
-383.565938,500,378.280016
-275.655688,500,378.632957
-280.848799,500,378.980289
-108.39799,500,379.327627
-212.458842,500,379.674258
-300.136709,500,380.347192
-331.209702,500,380.698955
-283.429046,500,381.114867
-175.88194,500,381.531126
-354.707943,500,382.218253
-289.909156,500,382.568534
-179.199534,500,382.91689
-210.466524,500,383.264978
-302.868287,500,383.957631
-146.615494,500,384.307575
-161.126092,500,384.710698
-373.24908,500,385.07014
-133.404697,500,385.763734
-366.29935,500,386.120011
-135.013445,500,386.468569
-366.772187,500,386.82969
-362.612698,500,387.391105
-345.458837,500,387.802771
-337.912951,500,388.151541
-359.965126,500,388.499788
-85.202285,500,389.140348
-341.730419,500,389.491679
-249.520236,500,389.840533
-272.571898,500,390.257555
-305.071285,500,390.961729
-362.757335,500,391.365824
-300.228805,500,391.783052
-251.18534,500,392.151836
-268.966074,500,392.88648
-310.099349,500,393.247014
-161.882339,500,393.598412
-90.082309,500,393.947416
-149.23653,500,394.551477
-318.010284,500,394.954542
-282.577451,500,395.304118
-334.139249,500,395.709531
-349.019833,500,396.390917
-293.134965,500,396.817585
-267.886618,500,397.179523
-332.518989,500,397.530486
-324.050083,500,397.945099
-199.992917,500,398.669003
-267.870372,500,399.020623
-284.102047,500,399.370024
-299.682594,500,399.718444
-202.827303,500,400.389161
-184.723833,500,400.740425
-229.989975,500,401.089257
-128.73545,500,401.437941
-98.870449,500,402.108382
-337.56408,500,402.459359
-142.255937,500,402.807729
-237.581477,500,403.222839
-113.480185,500,403.833653
-268.309283,500,404.186194
-119.730382,500,404.586454
-186.504183,500,404.935699
-385.900313,500,405.594303
-265.736819,500,405.9483
-139.323222,500,406.297313
-96.578062,500,406.646232
-316.526815,500,407.251825
22270.09535,500,407.619935
-322.068306,500,407.969989
-314.815561,500,408.321181
-281.84863,500,408.876785
-222.050172,500,409.226887
-175.133843,500,409.640762
-262.741259,500,409.99146
-254.417432,500,410.616204
-201.215072,500,411.028181
-317.104234,500,411.375905
-303.536452,500,411.787864
-405.608563,500,412.520519
-164.497623,500,412.923579
133.443293,500,413.272742
-422.699396,500,413.620292
-307.081943,500,414.248716
-183.194725,500,414.60348
-232.00987,500,414.950138
-264.105199,500,415.296827
-247.02007,500,415.972986
-260.545219,500,416.32846
-218.117118,500,416.67815
-191.50074,500,417.028001
-301.869957,500,417.377611
-292.753318,500,418.078096
-326.369293,500,418.483403
-84.904486,500,418.877302
-400.958555,500,419.342741
-314.66114,500,420.020321
-171.316178,500,420.380027
-198.733848,500,420.731442
-444.553801,500,421.131482
-175.688464,500,421.803628
-192.217991,500,422.155333
-270.788135,500,422.558377
-123.158806,500,422.906787
-142.737901,500,423.552987
-111.512025,500,423.956357
-121.713701,500,424.304426
-233.929154,500,424.652814
-71.789208,500,425.207237
-226.237857,500,425.564269
-400.221241,500,425.981476
-338.880124,500,426.386489
-274.68138,500,427.124061
-425.636418,500,427.543333
-293.26848,500,427.903279
-121.985012,500,428.262464
-447.516465,500,428.94905
-258.329579,500,429.30031
-146.571033,500,429.64841
-170.805597,500,429.996588
-370.431435,500,430.624542
-199.255765,500,430.984725
-314.425464,500,431.334149
-290.964521,500,431.752682
-270.073448,500,432.384753
-371.737379,500,432.735514
-243.925932,500,433.085566
-116.752761,500,433.434169
-301.96012,500,434.081675
-279.593646,500,434.495712
-120.862701,500,434.900864
-151.881375,500,435.250706
-87.436789,500,435.599405
-287.21785,500,436.27414
-226.078809,500,436.624639
-89.558259,500,436.972883
-440.235069,500,437.322495
-157.59325,500,437.919699
-73.440327,500,438.27416
-207.062206,500,438.622448
-188.891457,500,438.979214
-209.289785,500,439.584394
-404.82116,500,439.936237
-307.217611,500,440.347231
-175.793896,500,440.696854
-249.690953,500,441.376384
-310.011547,500,441.727722
27.645194,500,442.077983
-345.00859,500,442.426255
-67.631966,500,443.026356
-62.096007,500,443.376981
-169.041278,500,443.785249
-185.740054,500,444.134421
-296.804194,500,444.764663
-266.870403,500,445.174361
-213.086726,500,445.586815
-226.001668,500,445.990789
-192.578001,500,446.611078
-133.693958,500,447.01881
-111.760109,500,447.366996
-234.633771,500,447.716114
-191.932339,500,448.362363
-342.368874,500,448.764618
-106.020988,500,449.116001
-269.073364,500,449.478494
-231.946547,500,450.083951
-312.761832,500,450.438712
-162.42646,500,450.84834
-344.671043,500,451.197645
-223.903979,500,451.814576
-175.123117,500,452.167192
-286.339308,500,452.517423
-343.854,500,452.866624
-166.05076,500,453.216372
-337.238046,500,453.776014
-329.584878,500,454.129039
-176.535657,500,454.47853
-136.668072,500,454.883944
-190.203381,500,455.501789
-160.048447,500,455.86276
-177.62679,500,456.210915
-209.577692,500,456.559014
-182.524496,500,457.231644
-172.287251,500,457.580151
-232.990214,500,457.928599
-67.907905,500,458.276426
-229.77869,500,458.950032
-85.131542,500,459.320732
-222.243895,500,459.668665
-287.283246,500,460.017041
-295.093271,500,460.759076
-217.79359,500,461.178627
-151.544433,500,461.585253
