r,l,t
-364.976068,500,474.596231
-152.176854,500,474.963693
-121.672136,500,475.389224
-194.676996,500,476.055533
-176.777831,500,476.422131
-190.257042,500,476.790861
-250.638735,500,477.160667
-205.660236,500,477.803264
-202.747923,500,478.171436
-243.366585,500,478.542207
-77.239934,500,478.908072
-234.354101,500,479.551476
-72.737523,500,479.917378
-254.272675,500,480.287382
-320.086335,500,480.653545
-303.413643,500,481.333836
-187.243273,500,481.77576
-148.814693,500,482.196335
-437.723734,500,482.564451
-207.567419,500,483.216877
-104.092859,500,483.582911
-324.121484,500,483.952038
-267.940881,500,484.318374
-251.14037,500,484.933878
-267.182924,500,485.351451
-170.294059,500,485.714165
-400.470013,500,486.141901
-241.197054,500,486.806295
-111.152525,500,487.171213
-248.365602,500,487.592046
-217.709572,500,487.965869
-303.270327,500,488.679315
-337.927677,500,489.097851
-283.166319,500,489.466898
-211.683449,500,489.83493
-313.145467,500,490.507715
-92.188989,500,490.931859
-226.40768,500,491.352267
-294.897918,500,491.718906
-223.801901,500,492.360953
-61.93025,500,492.72525
-120.777257,500,493.145475
-381.644924,500,493.509834
-371.442973,500,493.874431
-250.675072,500,494.623977
-95.022991,500,494.990179
-321.943002,500,495.419055
-302.835095,500,495.856856
-304.609908,500,496.554619
-299.420716,500,496.920447
